110,0.149570941925
120,0.167702913284
130,0.197607040405
140,0.230659008026
150,0.256990194321
160,0.297584056854
170,0.331820011139
180,0.36797118187
190,0.412312984467
200,0.456588029861
210,0.500204086304
220,0.544798135757
230,0.594579935074
240,0.649884939194
250,0.699867010117
260,0.763818979263
270,0.820205211639
280,0.881841897964
290,0.946627140045
300,1.00443696976
310,1.07970690727
320,1.14741492271
330,1.21435785294
340,1.29577803612
350,1.3689789772
360,1.44615292549
370,1.52486610413
380,1.60794997215
390,1.69568920135
400,1.79003310204
410,1.87762188911
420,1.96221494675
430,2.06420183182
440,2.15498900414
450,2.25711488724
460,2.35390806198
470,2.45437216759
480,2.55993509293
490,2.66948485374
500,2.77635288239
510,2.89064598083
520,3.01034092903
530,3.12646412849
540,3.24603486061
550,3.36547923088
560,3.49016499519
570,3.60570716858
580,3.74126982689
590,3.87076210976
600,3.99389410019
610,4.13717579842
620,4.27337908745
630,4.41072702408
640,4.55425691605
650,4.69341516495
660,4.83257102966
670,4.98832607269
680,5.13536000252
690,5.27921581268
700,5.4457051754
710,5.58792495728
720,5.74567294121
730,5.90561914444
740,6.06982111931
750,6.27283477783
760,6.4016289711
770,6.57922410965
780,6.74068498611
790,6.9254360199
800,7.10971093178
810,7.2696120739
820,7.46036696434
830,7.6418800354
840,7.81808805466
850,8.00298905373
860,8.20522403717
870,8.39504790306
880,8.57839608192
890,8.78748011589
900,8.99208712578
910,9.17352604866
920,9.37616109848
930,9.59018206596
940,9.7877600193
950,9.99681687355
960,10.2085690498
970,10.4241368771
980,10.6365499496
990,10.8602409363
1000,11.0754549503
